timestamp,facility_id,facility_name,current,maximum,remaining,pct_full,page_last_update
2026-06-05T05:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,47,2500,2453,1.9,5:00 AM
2026-06-05T05:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:00 AM
2026-06-05T05:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:00 AM
2026-06-05T05:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,56,2500,2444,2.2,5:30 AM
2026-06-05T05:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:30 AM
2026-06-05T05:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:30 AM
2026-06-05T06:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,198,2500,2302,7.9,6:00 AM
2026-06-05T06:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,24,300,276,8.0,6:00 AM
2026-06-05T06:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,6:00 AM
2026-06-05T06:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,422,2500,2078,16.9,6:30 AM
2026-06-05T06:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,55,300,245,18.3,6:30 AM
2026-06-05T06:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,6:30 AM
2026-06-05T07:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,535,2500,1965,21.4,7:00 AM
2026-06-05T07:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,72,300,228,24.0,7:00 AM
2026-06-05T07:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,7:00 AM
2026-06-05T07:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,910,2500,1590,36.4,7:30 AM
2026-06-05T07:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,110,300,190,36.7,7:30 AM
2026-06-05T07:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,7:30 AM
2026-06-05T08:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,852,2500,1648,34.1,8:00 AM
2026-06-05T08:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,92,300,208,30.7,8:00 AM
2026-06-05T08:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,8:00 AM
2026-06-05T08:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,735,2500,1765,29.4,8:30 AM
2026-06-05T08:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,86,300,214,28.7,8:30 AM
2026-06-05T08:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,8:30 AM
2026-06-05T09:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,533,2500,1967,21.3,9:00 AM
2026-06-05T09:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,79,300,221,26.3,9:00 AM
2026-06-05T09:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,9:00 AM
2026-06-05T09:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,587,2500,1913,23.5,9:30 AM
2026-06-05T09:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,54,300,246,18.0,9:30 AM
2026-06-05T09:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,9:30 AM
2026-06-05T10:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,606,2500,1894,24.2,10:00 AM
2026-06-05T10:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,70,300,230,23.3,10:00 AM
2026-06-05T10:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,10:00 AM
2026-06-05T10:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,783,2500,1717,31.3,10:30 AM
2026-06-05T10:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,109,300,191,36.3,10:30 AM
2026-06-05T10:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,10:30 AM
2026-06-05T11:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,858,2500,1642,34.3,11:00 AM
2026-06-05T11:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,128,300,172,42.7,11:00 AM
2026-06-05T11:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,10,25,15,40.0,11:00 AM
2026-06-05T11:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1206,2500,1294,48.2,11:30 AM
2026-06-05T11:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,139,300,161,46.3,11:30 AM
2026-06-05T11:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,11:30 AM
2026-06-05T12:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1168,2500,1332,46.7,12:00 PM
2026-06-05T12:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,143,300,157,47.7,12:00 PM
2026-06-05T12:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,11,25,14,44.0,12:00 PM
2026-06-05T12:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1231,2500,1269,49.2,12:30 PM
2026-06-05T12:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,121,300,179,40.3,12:30 PM
2026-06-05T12:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,12,25,13,48.0,12:30 PM
2026-06-05T13:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1057,2500,1443,42.3,1:00 PM
2026-06-05T13:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,101,300,199,33.7,1:00 PM
2026-06-05T13:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,1:00 PM
2026-06-05T13:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,887,2500,1613,35.5,1:30 PM
2026-06-05T13:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,111,300,189,37.0,1:30 PM
2026-06-05T13:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,1:30 PM
2026-06-05T14:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,643,2500,1857,25.7,2:00 PM
2026-06-05T14:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,87,300,213,29.0,2:00 PM
2026-06-05T14:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,2:00 PM
2026-06-05T14:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,570,2500,1930,22.8,2:30 PM
2026-06-05T14:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,61,300,239,20.3,2:30 PM
2026-06-05T14:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,2:30 PM
2026-06-05T15:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,350,2500,2150,14.0,3:00 PM
2026-06-05T15:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,44,300,256,14.7,3:00 PM
2026-06-05T15:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,3:00 PM
2026-06-05T15:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,551,2500,1949,22.0,3:30 PM
2026-06-05T15:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,56,300,244,18.7,3:30 PM
2026-06-05T15:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,3:30 PM
2026-06-05T16:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,881,2500,1619,35.2,4:00 PM
2026-06-05T16:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,115,300,185,38.3,4:00 PM
2026-06-05T16:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,4:00 PM
2026-06-05T16:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1389,2500,1111,55.6,4:30 PM
2026-06-05T16:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,165,300,135,55.0,4:30 PM
2026-06-05T16:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,15,25,10,60.0,4:30 PM
2026-06-05T17:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2206,2500,294,88.2,5:00 PM
2026-06-05T17:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,253,300,47,84.3,5:00 PM
2026-06-05T17:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,19,25,6,76.0,5:00 PM
2026-06-05T17:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2202,2500,298,88.1,5:30 PM
2026-06-05T17:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,244,300,56,81.3,5:30 PM
2026-06-05T17:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,25,25,0,100.0,5:30 PM
2026-06-05T18:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2500,2500,0,100.0,6:00 PM
2026-06-05T18:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,300,300,0,100.0,6:00 PM
2026-06-05T18:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,23,25,2,92.0,6:00 PM
2026-06-05T18:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2423,2500,77,96.9,6:30 PM
2026-06-05T18:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,300,300,0,100.0,6:30 PM
2026-06-05T18:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,25,25,0,100.0,6:30 PM
2026-06-05T19:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2006,2500,494,80.2,7:00 PM
2026-06-05T19:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,220,300,80,73.3,7:00 PM
2026-06-05T19:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,19,25,6,76.0,7:00 PM
2026-06-05T19:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1590,2500,910,63.6,7:30 PM
2026-06-05T19:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,164,300,136,54.7,7:30 PM
2026-06-05T19:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,15,25,10,60.0,7:30 PM
2026-06-05T20:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,947,2500,1553,37.9,8:00 PM
2026-06-05T20:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,123,300,177,41.0,8:00 PM
2026-06-05T20:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,10,25,15,40.0,8:00 PM
2026-06-05T20:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,489,2500,2011,19.6,8:30 PM
2026-06-05T20:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,53,300,247,17.7,8:30 PM
2026-06-05T20:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,8:30 PM
2026-06-05T21:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,257,2500,2243,10.3,9:00 PM
2026-06-05T21:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,32,300,268,10.7,9:00 PM
2026-06-05T21:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,9:00 PM
2026-06-05T21:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,130,2500,2370,5.2,9:30 PM
2026-06-05T21:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,12,300,288,4.0,9:30 PM
2026-06-05T21:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,9:30 PM
2026-06-05T22:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,10:00 PM
2026-06-05T22:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,10:00 PM
2026-06-05T22:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:00 PM
2026-06-05T22:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,14,2500,2486,0.6,10:30 PM
2026-06-05T22:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,2,300,298,0.7,10:30 PM
2026-06-05T22:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:30 PM
2026-06-05T23:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,5,2500,2495,0.2,11:00 PM
2026-06-05T23:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,0,300,300,0.0,11:00 PM
2026-06-05T23:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:00 PM
2026-06-05T23:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,43,2500,2457,1.7,11:30 PM
2026-06-05T23:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,11:30 PM
2026-06-05T23:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:30 PM
2026-06-06T00:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,45,2500,2455,1.8,12:00 AM
2026-06-06T00:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,12:00 AM
2026-06-06T00:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:00 AM
2026-06-06T00:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,12:30 AM
2026-06-06T00:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,12:30 AM
2026-06-06T00:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:30 AM
2026-06-06T01:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,49,2500,2451,2.0,1:00 AM
2026-06-06T01:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,1:00 AM
2026-06-06T01:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:00 AM
2026-06-06T01:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,53,2500,2447,2.1,1:30 AM
2026-06-06T01:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,1:30 AM
2026-06-06T01:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:30 AM
2026-06-06T02:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,43,2500,2457,1.7,2:00 AM
2026-06-06T02:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,2:00 AM
2026-06-06T02:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:00 AM
2026-06-06T02:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,45,2500,2455,1.8,2:30 AM
2026-06-06T02:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,2:30 AM
2026-06-06T02:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:30 AM
2026-06-06T03:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,55,2500,2445,2.2,3:00 AM
2026-06-06T03:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,3:00 AM
2026-06-06T03:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:00 AM
2026-06-06T03:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,51,2500,2449,2.0,3:30 AM
2026-06-06T03:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,3:30 AM
2026-06-06T03:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:30 AM
2026-06-06T04:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,45,2500,2455,1.8,4:00 AM
2026-06-06T04:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,4:00 AM
2026-06-06T04:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:00 AM
2026-06-06T04:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,4:30 AM
2026-06-06T04:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,4:30 AM
2026-06-06T04:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:30 AM
2026-06-06T05:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,44,2500,2456,1.8,5:00 AM
2026-06-06T05:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:00 AM
2026-06-06T05:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:00 AM
2026-06-06T05:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,48,2500,2452,1.9,5:30 AM
2026-06-06T05:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:30 AM
2026-06-06T05:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:30 AM
2026-06-06T06:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,150,2500,2350,6.0,6:00 AM
2026-06-06T06:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,14,300,286,4.7,6:00 AM
2026-06-06T06:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,6:00 AM
2026-06-06T06:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,236,2500,2264,9.4,6:30 AM
2026-06-06T06:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,29,300,271,9.7,6:30 AM
2026-06-06T06:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,6:30 AM
2026-06-06T07:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,323,2500,2177,12.9,7:00 AM
2026-06-06T07:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,51,300,249,17.0,7:00 AM
2026-06-06T07:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,7:00 AM
2026-06-06T07:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,481,2500,2019,19.2,7:30 AM
2026-06-06T07:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,59,300,241,19.7,7:30 AM
2026-06-06T07:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,7:30 AM
2026-06-06T08:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,568,2500,1932,22.7,8:00 AM
2026-06-06T08:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,61,300,239,20.3,8:00 AM
2026-06-06T08:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,8:00 AM
2026-06-06T08:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,521,2500,1979,20.8,8:30 AM
2026-06-06T08:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,63,300,237,21.0,8:30 AM
2026-06-06T08:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,8:30 AM
2026-06-06T09:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,348,2500,2152,13.9,9:00 AM
2026-06-06T09:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,38,300,262,12.7,9:00 AM
2026-06-06T09:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,9:00 AM
2026-06-06T09:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,279,2500,2221,11.2,9:30 AM
2026-06-06T09:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,32,300,268,10.7,9:30 AM
2026-06-06T09:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,9:30 AM
2026-06-06T10:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,416,2500,2084,16.6,10:00 AM
2026-06-06T10:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,54,300,246,18.0,10:00 AM
2026-06-06T10:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,10:00 AM
2026-06-06T10:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,577,2500,1923,23.1,10:30 AM
2026-06-06T10:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,68,300,232,22.7,10:30 AM
2026-06-06T10:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,10:30 AM
2026-06-06T11:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,613,2500,1887,24.5,11:00 AM
2026-06-06T11:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,69,300,231,23.0,11:00 AM
2026-06-06T11:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,11:00 AM
2026-06-06T11:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,744,2500,1756,29.8,11:30 AM
2026-06-06T11:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,72,300,228,24.0,11:30 AM
2026-06-06T11:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,11:30 AM
2026-06-06T12:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,703,2500,1797,28.1,12:00 PM
2026-06-06T12:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,92,300,208,30.7,12:00 PM
2026-06-06T12:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,12:00 PM
2026-06-06T12:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,633,2500,1867,25.3,12:30 PM
2026-06-06T12:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,77,300,223,25.7,12:30 PM
2026-06-06T12:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,12:30 PM
2026-06-06T13:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,678,2500,1822,27.1,1:00 PM
2026-06-06T13:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,82,300,218,27.3,1:00 PM
2026-06-06T13:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,1:00 PM
2026-06-06T13:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,438,2500,2062,17.5,1:30 PM
2026-06-06T13:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,56,300,244,18.7,1:30 PM
2026-06-06T13:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,1:30 PM
2026-06-06T14:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,458,2500,2042,18.3,2:00 PM
2026-06-06T14:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,55,300,245,18.3,2:00 PM
2026-06-06T14:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,2:00 PM
2026-06-06T14:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,267,2500,2233,10.7,2:30 PM
2026-06-06T14:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,40,300,260,13.3,2:30 PM
2026-06-06T14:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,2:30 PM
2026-06-06T15:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,228,2500,2272,9.1,3:00 PM
2026-06-06T15:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,30,300,270,10.0,3:00 PM
2026-06-06T15:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,3:00 PM
2026-06-06T15:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,280,2500,2220,11.2,3:30 PM
2026-06-06T15:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,40,300,260,13.3,3:30 PM
2026-06-06T15:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,3:30 PM
2026-06-06T16:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,581,2500,1919,23.2,4:00 PM
2026-06-06T16:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,62,300,238,20.7,4:00 PM
2026-06-06T16:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,4:00 PM
2026-06-06T16:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,920,2500,1580,36.8,4:30 PM
2026-06-06T16:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,90,300,210,30.0,4:30 PM
2026-06-06T16:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,4:30 PM
2026-06-06T17:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1083,2500,1417,43.3,5:00 PM
2026-06-06T17:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,124,300,176,41.3,5:00 PM
2026-06-06T17:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,11,25,14,44.0,5:00 PM
2026-06-06T17:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1269,2500,1231,50.8,5:30 PM
2026-06-06T17:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,155,300,145,51.7,5:30 PM
